"character","age_m_valar","age_f_valar","nr_m_valar","nr_f_valar","nr_m_conc","nr_f_conc","m_valar_users","f_valar_users","valence","arousal","dominance","concreteness","imageability","significance","origin","valence_m","arousal_m","dominance_m","concreteness_m","imageability_m","significance_m","origin_m","valence_f","arousal_f","dominance_f","concreteness_f","imageability_f","significance_f","origin_f","tones"
"骄","27.6875","28.75","16","20","20","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,71,101001,10000,10406,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","5.11111111111111","5.80555555555556","5.77777777777778","6.2972972972973","4.91891891891892","4.81081081081081","3.45945945945946","5.3125","6.1875","6","6.05","4.6","4.9","3.45","4.95","5.5","5.6","6.4375","5.0625","4.6875","3.625","1"
"榴","27.1176470588235","29.2352941176471","17","17","20","17","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.94117647058824","4.08823529411765","4.91176470588235","2.56756756756757","6.67567567567568","4.64864864864865","5.67567567567568","5.23529411764706","3.94117647058824","4.94117647058824","2.8","6.45","4.9","5.8","4.64705882352941","4.23529411764706","4.88235294117647","2.29411764705882","6.94117647058824","4.35294117647059","5.52941176470588","2"
"诈","26.6111111111111","29.2352941176471","18","17","19","16","10041,n-560,10070,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","2.54285714285714","6.45714285714286","5.08571428571429","5.71428571428571","5.25714285714286","5.28571428571429","4.97142857142857","2.55555555555556","6.5","4.55555555555556","4.89473684210526","5.26315789473684","5.42105263157895","5","2.52941176470588","6.41176470588235","5.64705882352941","6.6875","5.25","5.125","4.9375","4"
"咪","27.6875","28.7222222222222","16","18","19","17","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","5.41176470588235","3.94117647058824","4.91176470588235","5.97222222222222","3.94444444444444","4.27777777777778","4.72222222222222","5.8125","4.125","5.1875","6.26315789473684","3.68421052631579","3.89473684210526","5.15789473684211","5.05555555555556","3.77777777777778","4.66666666666667","5.64705882352941","4.23529411764706","4.70588235294118","4.23529411764706","3"
"懿","27.1176470588235","29.2352941176471","17","17","19","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","5.29411764705882","4.41176470588235","5.23529411764706","7.02857142857143","2.62857142857143","3.8","5.05714285714286","5.35294117647059","4.64705882352941","5.41176470588235","7.05263157894737","2.42105263157895","3.52631578947368","4.89473684210526","5.23529411764706","4.17647058823529","5.05882352941176","7","2.875","4.125","5.25","1"
"吭","27.6875","28.7222222222222","16","18","19","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","4.38235294117647","4.20588235294118","4.58823529411765","5.45714285714286","4.88571428571429","4.54285714285714","5.2","4.3125","4.125","4.6875","5.26315789473684","5","4.78947368421053","5.63157894736842","4.44444444444444","4.27777777777778","4.5","5.6875","4.75","4.25","4.6875","2"
"杭","27.8823529411765","28.7222222222222","17","18","19","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","5.4","4.11428571428571","4.91428571428571","5.25714285714286","4.62857142857143","4.82857142857143","5.77142857142857","5.52941176470588","3.64705882352941","5.11764705882353","5.78947368421053","4.63157894736842","4.78947368421053","5.21052631578947","5.27777777777778","4.55555555555556","4.72222222222222","4.625","4.625","4.875","6.4375","2"
"踩","27.6875","29.1666666666667","16","18","19","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30005,30006,10052","3.61764705882353","6.32352941176471","5.52941176470588","3.31428571428571","7","5.4","5.4","3.5625","6.5","4.5625","3.73684210526316","6.73684210526316","5.63157894736842","5.42105263157895","3.66666666666667","6.16666666666667","6.38888888888889","2.8125","7.3125","5.125","5.375","3"
"擒","27.6875","28.7222222222222","16","18","19","18","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","4.08823529411765","5.73529411764706","5.85294117647059","3.62162162162162","6.67567567567568","4.83783783783784","5.56756756756757","4.1875","5.6875","5.6875","3.94736842105263","6.63157894736842","4.94736842105263","5.78947368421053","4","5.77777777777778","6","3.27777777777778","6.72222222222222","4.72222222222222","5.33333333333333","2"
"烁","27.6875","29.2352941176471","16","17","20","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","6.12121212121212","5.45454545454545","5.60606060606061","5.44444444444444","5.11111111111111","4.55555555555556","5.58333333333333","6.0625","5.3125","5.9375","5.25","4.95","4.1","6.15","6.17647058823529","5.58823529411765","5.29411764705882","5.6875","5.3125","5.125","4.875","4"
"衙","27.1176470588235","29.2352941176471","17","17","18","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.67647058823529","4.11764705882353","5","4.88235294117647","4.91176470588235","4.41176470588235","6.26470588235294","4.41176470588235","4.05882352941176","4.82352941176471","5","4.66666666666667","4.66666666666667","5.94444444444444","4.94117647058824","4.17647058823529","5.17647058823529","4.75","5.1875","4.125","6.625","2"
"拣","27.6875","29.2352941176471","16","17","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","5.06060606060606","4.48484848484848","5.33333333333333","3.94117647058824","5.85294117647059","5.14705882352941","5.97058823529412","5.125","4.5625","5.375","4.44444444444444","5.33333333333333","5.11111111111111","6.05555555555556","5","4.41176470588235","5.29411764705882","3.375","6.4375","5.1875","5.875","3"
"嗅","27.1176470588235","29.2352941176471","17","17","19","17","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.82352941176471","4.70588235294118","5.17647058823529","3.77777777777778","6.94444444444444","5.75","4.77777777777778","4.47058823529412","4.41176470588235","4.88235294117647","3.63157894736842","7.31578947368421","5.73684210526316","4.89473684210526","5.17647058823529","5","5.47058823529412","3.94117647058824","6.52941176470588","5.76470588235294","4.64705882352941","4"
"砰","27.6875","29.1666666666667","16","18","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30005,30006,10052","4.5","5.14705882352941","4.61764705882353","4.65714285714286","5.85714285714286","4.88571428571429","5.51428571428571","4.5625","5","4.3125","4.55555555555556","5.72222222222222","5.22222222222222","6","4.44444444444444","5.27777777777778","4.88888888888889","4.8125","5.875","4.375","5.1875","1"
"阎","27.6875","29.1666666666667","16","18","20","17","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","3.54285714285714","4.97142857142857","5","6.05263157894737","3.47368421052632","3.73684210526316","5.65789473684211","3.75","5.625","4.625","6.45","3.25","3.65","5.65","3.27777777777778","4.55555555555556","5.33333333333333","5.70588235294118","3.58823529411765","3.94117647058824","5.64705882352941","2"
"蛛","27.6875","29.2352941176471","16","17","19","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.33333333333333","5.12121212121212","4.42424242424242","2.37142857142857","7.34285714285714","4.48571428571429","5.94285714285714","4.4375","5.1875","4.375","2.78947368421053","6.84210526315789","5.36842105263158","6.10526315789474","4.23529411764706","5.05882352941176","4.47058823529412","1.875","7.9375","3.4375","5.75","1"
"诡","27.6875","28.7222222222222","16","18","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","3.08823529411765","6.11764705882353","4.64705882352941","6.73529411764706","4.5","4.79411764705882","4.61764705882353","3.0625","6.375","4.1875","6.11111111111111","4.38888888888889","4.88888888888889","4.61111111111111","3.11111111111111","5.88888888888889","5.05555555555556","7.4375","4.625","4.6875","4.625","3"
"枫","27.8823529411765","28.7222222222222","17","18","19","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","5.77142857142857","4.42857142857143","5.02857142857143","2.51428571428571","7.31428571428571","4.97142857142857","5.42857142857143","6","4.05882352941176","5.35294117647059","2.68421052631579","6.84210526315789","4.94736842105263","5.42105263157895","5.55555555555556","4.77777777777778","4.72222222222222","2.3125","7.875","5","5.4375","1"
"坊","27.6875","29.2777777777778","16","18","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10406,10421,10503,10602,10715,20013,30005,30006,10052","5.20588235294118","3.41176470588235","4.97058823529412","3.76470588235294","5.26470588235294","4.64705882352941","5.88235294117647","5.4375","3.375","5.0625","4.27777777777778","4.72222222222222","5.22222222222222","5.94444444444444","5","3.44444444444444","4.88888888888889","3.1875","5.875","4","5.8125","1"
"肪","27.1176470588235","29.2352941176471","17","17","19","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.41176470588235","4.61764705882353","4.70588235294118","4.57142857142857","4.85714285714286","5.37142857142857","5.8","5.05882352941176","4.47058823529412","4.88235294117647","4.84210526315789","4.89473684210526","5.57894736842105","5.73684210526316","3.76470588235294","4.76470588235294","4.52941176470588","4.25","4.8125","5.125","5.875","2"
"靡","27.1176470588235","29.2352941176471","17","17","20","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","3.97058823529412","4.61764705882353","4.88235294117647","6.67567567567568","3.64864864864865","4.16216216216216","4.83783783783784","4.17647058823529","4.70588235294118","5","6.6","3.65","4.25","4.4","3.76470588235294","4.52941176470588","4.76470588235294","6.75","3.75","4.125","5.375","2"
"搅","27.1176470588235","29.1666666666667","17","18","18","18","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.02857142857143","5.57142857142857","5.14285714285714","3.51351351351351","5.94594594594595","4.64864864864865","5.51351351351351","3.94117647058824","5.52941176470588","4.23529411764706","3.61111111111111","6","4.66666666666667","5.55555555555556","4.11111111111111","5.61111111111111","6","3.55555555555556","6.16666666666667","4.83333333333333","5.72222222222222","3"
"筋","27.6875","28.7222222222222","16","18","19","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","4.94117647058824","4.73529411764706","4.94117647058824","3.25","6","5.61111111111111","5.72222222222222","5.0625","4.875","4.75","3.21052631578947","5.52631578947368","5.78947368421053","5.73684210526316","4.83333333333333","4.61111111111111","5.11111111111111","2.9375","6.5625","5.4375","5.75","1"
"挽","27.8823529411765","28.7222222222222","17","18","19","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","5.27777777777778","5","5.38888888888889","3.44444444444444","6.05555555555556","4.97222222222222","4.75","5.29411764705882","5.05882352941176","5.47058823529412","3.21052631578947","6","5.21052631578947","4.94736842105263","5.33333333333333","5.11111111111111","5.5","3.875","6.4375","4.9375","4.75","3"
"喧","27.1176470588235","29.2352941176471","17","17","19","17","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4","5.8","4.82857142857143","4.52777777777778","5.27777777777778","4.61111111111111","4.80555555555556","4.23529411764706","5.70588235294118","4.47058823529412","4.31578947368421","5","4.73684210526316","5.15789473684211","3.88235294117647","5.82352941176471","5.29411764705882","4.76470588235294","5.58823529411765","4.47058823529412","4.41176470588235","1"
"绞","27.6875","29.2352941176471","16","17","19","17","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","3.3030303030303","5.93939393939394","4.57575757575758","4.15789473684211","5.31578947368421","4.76315789473684","5.57894736842105","3.0625","6.25","4.625","4.68421052631579","5.68421052631579","5.05263157894737","5.78947368421053","3.52941176470588","5.64705882352941","4.52941176470588","3.94117647058824","5.41176470588235","4.88235294117647","5.88235294117647","3"
"捡","27.1176470588235","28.75","17","20","19","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,71,101001,10000,10406,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","4.89189189189189","4.64864864864865","5.13513513513514","3.48571428571429","7.02857142857143","5","6","4.94117647058824","4.52941176470588","4.94117647058824","3.52631578947368","7.05263157894737","5.31578947368421","5.94736842105263","4.85","4.75","5.3","3.4375","7","4.625","6.0625","3"
"捐","27.6875","29.2352941176471","16","17","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","6.3030303030303","5.06060606060606","5.36363636363636","4.23529411764706","5.73529411764706","5.32352941176471","5.05882352941176","6.4375","5.125","5.25","4.27777777777778","5.5","5.16666666666667","5","6.17647058823529","5","5.47058823529412","4.1875","6","5.5","5.125","1"
"徊","27.5263157894737","29.2352941176471","19","17","19","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,30007,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.25","4.16666666666667","4.47222222222222","6","4.54285714285714","4.14285714285714","4.4","3.84210526315789","4.21052631578947","4.26315789473684","6","4.15789473684211","4.15789473684211","4.26315789473684","4.70588235294118","4.11764705882353","4.70588235294118","6","5","4.125","4.5625","2"
"猝","27.1176470588235","29.2352941176471","17","17","20","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","2.41176470588235","6.41176470588235","3.55882352941176","5.77777777777778","4.75","5.08333333333333","5.58333333333333","2.58823529411765","6.41176470588235","3.64705882352941","5.2","4.75","4.8","5.6","2.23529411764706","6.41176470588235","3.47058823529412","6.5","4.75","5.4375","5.5625","4"
"朽","27.6875","29.2352941176471","16","17","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.18181818181818","4.81818181818182","4.24242424242424","5.6969696969697","4.6969696969697","3.93939393939394","5.33333333333333","4.1875","5.1875","3.875","5.72222222222222","4","3.83333333333333","5.61111111111111","4.17647058823529","4.47058823529412","4.58823529411765","5.66666666666667","5.53333333333333","4.06666666666667","5","3"
"痪","27.3333333333333","29.2352941176471","18","17","18","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","2.65714285714286","5.6","3.2","5.73529411764706","4.97058823529412","4.82352941176471","5.38235294117647","2.44444444444444","6.11111111111111","3.16666666666667","6","5.22222222222222","4.88888888888889","5.55555555555556","2.88235294117647","5.05882352941176","3.23529411764706","5.4375","4.6875","4.75","5.1875","4"
"漆","27.6875","28.7222222222222","16","18","20","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","5.05882352941176","4.44117647058824","4.97058823529412","3.19444444444444","7.08333333333333","4.88888888888889","5.83333333333333","5.1875","4.4375","5.1875","3.6","6.8","5","5.8","4.94444444444444","4.44444444444444","4.77777777777778","2.6875","7.4375","4.75","5.875","1"
"嚷","27.6875","29.2352941176471","16","17","19","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","3.93939393939394","5.48484848484848","4.81818181818182","4.51428571428571","6.11428571428571","4.74285714285714","4.65714285714286","4.1875","5.0625","4.1875","4.42105263157895","5.57894736842105","4.94736842105263","4.84210526315789","3.70588235294118","5.88235294117647","5.41176470588235","4.86666666666667","6.6","4.46666666666667","4.13333333333333","1"
"鲸","27.1176470588235","29.1666666666667","17","18","20","17","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","5.54285714285714","4.71428571428571","5.11428571428571","2.56756756756757","6.94594594594595","5.2972972972973","5.97297297297297","5.64705882352941","4.41176470588235","5.05882352941176","2.95","6.25","5.7","6.45","5.44444444444444","5","5.16666666666667","2.11764705882353","7.76470588235294","4.82352941176471","5.41176470588235","1"
"戳","27.1176470588235","29.2352941176471","17","17","20","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.35294117647059","5.38235294117647","5.67647058823529","3.86111111111111","5.83333333333333","4.63888888888889","5.02777777777778","4.35294117647059","5.41176470588235","5.41176470588235","4.25","4.9","4.7","4.6","4.35294117647059","5.35294117647059","5.94117647058824","3.375","7","4.5625","5.5625","1"
"詹","27.8823529411765","28.6842105263158","17","19","20","17","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,30007,10000000001","10053,10050,10029,10080,10035,71,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","5.33333333333333","4","4.83333333333333","6.7027027027027","3.18918918918919","3.13513513513514","6.02702702702703","5.58823529411765","3.88235294117647","5.11764705882353","6.8","3.1","3.1","5.4","5.10526315789474","4.10526315789474","4.57894736842105","6.58823529411765","3.29411764705882","3.17647058823529","6.76470588235294","4"
"勿","27.6875","29.2352941176471","16","17","18","17","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.03030303030303","5.06060606060606","4.18181818181818","6.57142857142857","3.77142857142857","5.77142857142857","5.08571428571429","4","5","4.1875","6.61111111111111","2.77777777777778","5","4.83333333333333","4.05882352941176","5.11764705882353","4.17647058823529","6.52941176470588","4.82352941176471","6.58823529411765","5.35294117647059","4"
"紊","27.1176470588235","28.7222222222222","17","18","19","16","10041,n-560,10070,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,71,101001,10000,10406,10421,10503,10602,10602,10715,20013,30005,30006,10052","4.02857142857143","4.37142857142857","4.37142857142857","6.51428571428571","4.42857142857143","4","5.28571428571429","3.94117647058824","4.29411764705882","4.47058823529412","6.42105263157895","4.42105263157895","3.89473684210526","5.15789473684211","4.11111111111111","4.44444444444444","4.27777777777778","6.625","4.4375","4.125","5.4375","3"
"泣","27.8823529411765","29.8333333333333","17","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","3.37142857142857","6","3.82857142857143","3.875","6.59375","5.9375","3.5","3.47058823529412","5.82352941176471","3.70588235294118","3.76470588235294","6.17647058823529","6.23529411764706","3.76470588235294","3.27777777777778","6.16666666666667","3.94444444444444","4","7.06666666666667","5.6","3.2","4"
"沪","27.6875","29.8333333333333","16","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5.29411764705882","4.02941176470588","5.05882352941176","5.35294117647059","4.64705882352941","5.17647058823529","5.58823529411765","5.5625","4.125","5.125","5.55555555555556","4.5","5.05555555555556","5.22222222222222","5.05555555555556","3.94444444444444","5","5.4","5.06666666666667","5.6","6.33333333333333","4"
"粪","27.8823529411765","29.8333333333333","17","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","2.65714285714286","6.05714285714286","4.08571428571429","2.40625","7.96875","5.25","5.21875","2.47058823529412","6.58823529411765","3.76470588235294","2.64705882352941","8.11764705882353","5.88235294117647","5.52941176470588","2.83333333333333","5.55555555555556","4.38888888888889","2.13333333333333","7.8","4.53333333333333","4.86666666666667","4"
"渣","27.6875","29.8333333333333","16","18","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","3.23529411764706","6.02941176470588","4.47058823529412","4.31428571428571","5.74285714285714","4.51428571428571","5","3.375","6.125","4.0625","4","6.16666666666667","5.22222222222222","5.27777777777778","3.11111111111111","5.94444444444444","4.83333333333333","4.875","5.5625","3.9375","4.9375","1"
"殷","27.6875","29.8333333333333","16","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5.20588235294118","4.67647058823529","4.82352941176471","6.39393939393939","3.18181818181818","4.12121212121212","5.21212121212121","5.4375","4.5","4.875","6.38888888888889","3.44444444444444","4.38888888888889","4.5","5","4.83333333333333","4.77777777777778","6.4","2.86666666666667","3.8","6.06666666666667","1"
"沮","27.6875","29.8333333333333","16","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","3","6","4.11428571428571","6.03125","5","5","3.4375","3.1875","6.4375","3.9375","5.94117647058824","4.23529411764706","4.76470588235294","3.47058823529412","2.94444444444444","5.44444444444444","4.44444444444444","6.13333333333333","5.86666666666667","5.26666666666667","3.4","1"
"凛","27.6875","29.8333333333333","16","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.11764705882353","5.5","4.64705882352941","6.55882352941176","4.23529411764706","4.32352941176471","4.38235294117647","3.6875","5.1875","4.125","6.94444444444444","3.61111111111111","4.11111111111111","4.05555555555556","4.5","5.77777777777778","5.11111111111111","6.06666666666667","4.8","4.66666666666667","4.66666666666667","3"
"馨","27.8823529411765","29.8333333333333","17","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","7","5.34285714285714","5.34285714285714","6.54545454545455","4.66666666666667","4.81818181818182","3.75757575757576","7.17647058823529","5.58823529411765","5.76470588235294","6.77777777777778","4.22222222222222","4.44444444444444","3.94444444444444","6.83333333333333","5.11111111111111","4.94444444444444","6.26666666666667","5.2","5.26666666666667","3.53333333333333","1"
"垫","27.8823529411765","29.8333333333333","17","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.42857142857143","4.77142857142857","4.68571428571429","3.5","7.02941176470588","5.47058823529412","5.94117647058824","4.11764705882353","4.17647058823529","4.64705882352941","3.41176470588235","6.82352941176471","5.82352941176471","5.88235294117647","4.72222222222222","5.33333333333333","4.72222222222222","3.13333333333333","7.2","5.2","6.06666666666667","4"
"暇","27.8823529411765","29.8333333333333","17","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5.42857142857143","4.05714285714286","4.51428571428571","6.26470588235294","3.91176470588235","4.82352941176471","5.17647058823529","5.23529411764706","3.94117647058824","4.52941176470588","6.22222222222222","3.44444444444444","5","5.38888888888889","5.61111111111111","4.16666666666667","4.5","6.46666666666667","4.33333333333333","4.73333333333333","5.06666666666667","3"
